Street Name,Latitud,Longitud,Timestamp,Current Travel Time (seconds),Free Flow Travel Time (seconds),Distance (meters),Current Speed (km/h),Free Flow Speed (km/h)
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T23:17:46.629039,222,254,1022,16.572972972972973,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T23:17:47.782718,96,111,768,28.799999999999997,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T23:17:48.997866,244,282,1220,17.999999999999996,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T23:17:50.159552,236,272,1110,16.93220338983051,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T23:17:51.357802,53,75,535,36.339622641509436,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T23:17:52.543400,279,282,954,12.30967741935484,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T23:17:53.757402,86,95,298,12.474418604651161,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T23:17:54.961112,52,55,156,10.8,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-14T23:47:56.264441,402,442,2252,20.16716417910448,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-14T23:47:57.594474,166,192,1103,23.920481927710842,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-14T23:47:58.920939,555,623,3164,20.523243243243243,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-14T23:48:00.124771,548,632,5652,37.129927007299266,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-14T23:48:01.336655,221,247,987,16.077828054298642,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-14T23:48:02.523101,228,254,1022,16.136842105263156,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-14T23:48:03.662124,90,111,768,30.72,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-14T23:48:04.865014,225,282,1220,19.52,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-14T23:48:06.038753,254,272,1110,15.732283464566931,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-14T23:48:07.226888,50,75,535,38.52,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-14T23:48:08.437891,289,282,954,11.883737024221453,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-14T23:48:09.628408,86,95,298,12.474418604651161,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-14T23:48:10.836287,55,55,156,10.210909090909091,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T00:18:12.052019,415,442,2252,19.53542168674699,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T00:18:13.217530,163,192,1103,24.360736196319017,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T00:18:14.401714,523,623,3164,21.778967495219884,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T00:18:15.555129,531,632,5652,38.31864406779661,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T00:18:16.767257,211,247,987,16.839810426540282,14.385425101214576
Amsterdam,19.4094830928443,-99.1711683254619,2024-09-15T00:18:17.973576,218,254,1022,16.877064220183485,14.485039370078741
Juan Escutia,19.4168100657109,-99.1787589688272,2024-09-15T00:18:19.125207,93,111,768,29.729032258064517,24.90810810810811
Durango,19.4181411170688,-99.1747665701085,2024-09-15T00:18:20.486784,218,282,1220,20.146788990825687,15.574468085106382
Av. Alvaro Obregon,19.4165333917315,-99.1686609116258,2024-09-15T00:18:21.657207,243,272,1110,16.444444444444446,14.691176470588237
Salamanca,19.4218287295025,-99.170230063732,2024-09-15T00:18:23.005211,53,75,535,36.339622641509436,25.680000000000003
Puebla,19.4222855873235,-99.1644452406813,2024-09-15T00:18:24.191353,264,282,954,13.00909090909091,12.178723404255319
Colima,19.4180548118505,-99.1682470033675,2024-09-15T00:18:25.375455,89,95,298,12.053932584269663,11.292631578947368
Laredo,19.4131443328286,-99.1715287130923,2024-09-15T00:18:26.725586,54,55,156,10.4,10.210909090909091
Av. Insurgentes,19.4037031532808,-99.1692699611328,2024-09-15T00:48:28.153537,449,442,2252,18.056124721603567,18.342081447963803
Av. Nuevo León,19.4035424706988,-99.1711530598268,2024-09-15T00:48:29.328016,182,192,1103,21.81758241758242,20.68125
Av. Chapultepec,19.4203408773342,-99.1767217657321,2024-09-15T00:48:30.661388,517,623,3164,22.031721470019345,18.283146067415732
Cto. Bicentenario,19.4080683386285,-99.1841719353224,2024-09-15T00:48:31.837615,507,632,5652,40.13254437869823,32.19493670886076
Amsterdam,19.4096629733812,-99.171524335536,2024-09-15T00:48:33.047515,202,247,987,17.59009900990099,14.385425101214576
